GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	GO ASPECT
UniProtKB	Q08369	Gata4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:15082719		10090	MGI	F
UniProtKB	Q08369	Gata4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:9738004		10090	MGI	F
UniProtKB	Q08376	Zbtb14	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:107187|MGI:MGI:1195345|MGI:MGI:1278332|MGI:MGI:1929213|PANTHER:PTN002393396|UniProtKB:P41182|UniProtKB:Q8N680|UniProtKB:Q9Y2Y4	10090	GO_Central	F
UniProtKB	Q08376	Zbtb14	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:8367294		10090	NTNU_SB	F
UniProtKB	Q08376	Zbtb14	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O43829	10090	UniProt	F
UniProtKB	Q08376	Zbtb14	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00028295|UniProtKB:O43829|ensembl:ENSP00000499212	10090	UniProt	F
UniProtKB	Q08624	Hoxc4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	Q08624	Hoxc4	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000439|PANTHER:PTN002518650|UniProtKB:P09016|UniProtKB:P09017	10090	GO_Central	F
UniProtKB	Q08624	Hoxc4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09017|ensembl:ENSP00000399808	10090	Ensembl	F
UniProtKB	Q08624	Hoxc4	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001827|InterPro:IPR017995	10090	InterPro	F
UniProtKB	Q08639	Tfdp1	contributes_to	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14186|ensembl:ENSP00000364519	10090	Ensembl	F
UniProtKB	Q08639	Tfdp1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000284480|UniProtKB:Q14186|UniProtKB:Q14188	10090	GO_Central	F
UniProtKB	Q08639	Tfdp1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:14667810		10090	MGI	F
UniProtKB	Q08775	Runx2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:102672|MGI:MGI:99829|PANTHER:PTN000237029|UniProtKB:Q01196|WB:WBGene00004393	10090	GO_Central	F
UniProtKB	Q08775	Runx2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:9182762		10090	NTNU_SB	F
UniProtKB	Q08775	Runx2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008967|InterPro:IPR012346|InterPro:IPR013524	10090	InterPro	F
UniProtKB	Q08775	Runx2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:12551949		10090	MGI	F
UniProtKB	Q08775	Runx2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000304	TAS	PMID:12807883		10090	MGI	F
UniProtKB	Q08775	Runx2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:15030764		10090	MGI	F
UniProtKB	Q08775	Runx2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:20551513		10090	MGI	F
UniProtKB	Q08775	Runx2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000315	IMP	PMID:31545469		10090	ARUK-UCL	F
UniProtKB	Q08874	Mitf	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0263112|MGI:MGI:103270|MGI:MGI:104554|PANTHER:PTN005248237|RGD:3846|SGD:S000000199|UniProtKB:O14948|UniProtKB:O75030|UniProtKB:P19532|ZFIN:ZDB-GENE-010919-1|ZFIN:ZDB-GENE-010919-2|ZFIN:ZDB-GENE-990910-11	10090	GO_Central	F
UniProtKB	Q08874	Mitf	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15729346		10090	MGI	F
UniProtKB	Q08874	Mitf	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:23207919		10090	UniProt	F
UniProtKB	Q08874	Mitf	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O75030|ensembl:ENSP00000295600	10090	Ensembl	F
UniProtKB	Q08874	Mitf	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15716956		10090	NTNU_SB	F
UniProtKB	Q08874	Mitf	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:12235125		10090	MGI	F
UniProtKB	Q08874	Mitf	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:14575687		10090	MGI	F
UniProtKB	Q08BU3	Zfp970	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001225435|UniProtKB:P35789|UniProtKB:P52738|UniProtKB:Q86Y25|UniProtKB:Q96RE9	10090	GO_Central	F
UniProtKB	Q0GE24	Glis3	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027761	10090	UniProt	F
UniProtKB	Q0H9Q2	Maz	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029016	10090	UniProt	F
UniProtKB	Q0P525	Nr1i2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O75469|ensembl:ENSP00000377319	10090	Ensembl	F
UniProtKB	Q0P525	Nr1i2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro	F
UniProtKB	Q0P525	Nr1i2	enables	GO:0004879	nuclear receptor activity	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00035557|UniProtKB:O75469|ensembl:ENSP00000377319|UniProtKB:Q9R1A7|ensembl:ENSRNOP00000003934	10090	UniProt	F
UniProtKB	Q0P5W9	Rfx5	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039779	10090	InterPro	F
UniProtKB	Q0QJG2	NanogPd	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	Q0QJG6	NanogPc	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	Q0VAW7	Znf112	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027761	10090	UniProt	F
UniProtKB	Q0VAX2	Isl2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR047169	10090	InterPro	F
UniProtKB	Q0VBL6	Hif3a	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9Y2N7	10090	UniProt	F
UniProtKB	Q0VBL6	Hif3a	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004666|FB:FBgn0262139|FB:FBgn0266411|MGI:MGI:106918|MGI:MGI:109169|MGI:MGI:2664186|PANTHER:PTN001889196|UniProtKB:Q16665|UniProtKB:Q8IUM7|UniProtKB:Q9Y2N7	10090	GO_Central	F
UniProtKB	Q0VBL6	Hif3a	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Y2N7|ensembl:ENSP00000366898	10090	Ensembl	F
UniProtKB	Q0VBL6	Hif3a	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028295	10090	UniProt	F
UniProtKB	Q0VBL6	Hif3a	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000353	IPI	PMID:9840812	UniProtKB:P35869	10090	MGI	F
UniProtKB	Q0VDQ9	Fezf1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027761	10090	UniProt	F
UniProtKB	Q0VDQ9	Fezf1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:20431123		10090	NTNU_SB	F
UniProtKB	Q0VDQ9	Fezf1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000176618|CGD:CAL0000190493|FB:FBgn0001325|FB:FBgn0002573|FB:FBgn0030012|FB:FBgn0037446|MGI:MGI:1920441|MGI:MGI:2682609|PANTHER:PTN002811104|SGD:S000005639|UniProtKB:P56270|UniProtKB:Q66K89|UniProtKB:Q9BU19|WB:WBGene00003909	10090	GO_Central	F
UniProtKB	Q0VDT2	Znf367	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000233|MGI:MGI:1277166|MGI:MGI:1306780|MGI:MGI:1333796|MGI:MGI:1333856|MGI:MGI:1338056|MGI:MGI:1342287|MGI:MGI:1342771|MGI:MGI:1354948|MGI:MGI:1927715|MGI:MGI:2153049|MGI:MGI:2153568|MGI:MGI:2181068|MGI:MGI:95295|MGI:MGI:95296|MGI:MGI:98372|MGI:MGI:98968|PANTHER:PTN004619861|RGD:1583765|RGD:2544|RGD:621445|SGD:S000004972|UniProtKB:O14901|UniProtKB:O43474|UniProtKB:O75840|UniProtKB:O95600|UniProtKB:P08047|UniProtKB:P11161|UniProtKB:P18146|UniProtKB:P19544|UniProtKB:Q02086|UniProtKB:Q05215|UniProtKB:Q13118|UniProtKB:Q13887|UniProtKB:Q99612|UniProtKB:Q9UIH9|UniProtKB:Q9Y4X4|UniProtKB:Q9Y5W3|WB:WBGene00012735|ZFIN:ZDB-GENE-011116-1|ZFIN:ZDB-GENE-021115-9|ZFIN:ZDB-GENE-980526-55	10090	GO_Central	F
UniProtKB	Q0VDT2	Znf367	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000266	ISO	GO_REF:0000008	UniProtKB:Q7RTV3	10090	MGI	F
UniProtKB	Q0VDT2	Znf367	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7RTV3|ensembl:ENSP00000364405	10090	Ensembl	F
UniProtKB	Q0VDT7	Nr1h5	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029016	10090	UniProt	F
UniProtKB	Q0VDT7	Nr1h5	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro	F
UniProtKB	Q0VDT7	Nr1h5	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR023257|InterPro:IPR044114	10090	InterPro	F
UniProtKB	Q0VEP8	Foxh1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:O75593|ensembl:ENSP00000366534|InterPro:IPR001766|InterPro:IPR030456	10090	UniProt	F
UniProtKB	Q0VEU7	Hoxa6	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	Q0VEU7	Hoxa6	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001827|InterPro:IPR017995	10090	InterPro	F
UniProtKB	Q0VFY0	Zfp72	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004618|FB:FBgn0267337|MGI:MGI:1338823|MGI:MGI:2442943|MGI:MGI:99159|PANTHER:PTN002354498|UniProtKB:O14978|UniProtKB:O95125|UniProtKB:P17028|UniProtKB:Q16600|UniProtKB:Q9BRR0|UniProtKB:Q9Y5A6	10090	GO_Central	F
UniProtKB	Q0VGI8	Gata5	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00029016|InterPro:IPR016375	10090	UniProt	F
UniProtKB	Q0VGI8	Gata5	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039355	10090	InterPro	F
UniProtKB	Q0VGI9	Gata5	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00029016|InterPro:IPR016375	10090	UniProt	F
UniProtKB	Q0VGI9	Gata5	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039355	10090	InterPro	F
UniProtKB	Q0VGJ0	Gata5	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00029016|InterPro:IPR016375	10090	UniProt	F
UniProtKB	Q0VGJ0	Gata5	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039355	10090	InterPro	F
UniProtKB	Q0VGJ1	Hey2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UBP5|ensembl:ENSP00000357348	10090	Ensembl	F
UniProtKB	Q0VGJ1	Hey2	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027761	10090	UniProt	F
UniProtKB	Q0VGJ1	Hey2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9UBP5|ensembl:ENSP00000357348	10090	Ensembl	F
UniProtKB	Q0VGN2	Myt1l	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029016	10090	UniProt	F
UniProtKB	Q0VGT2	Gli2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004859|MGI:MGI:2386723|MGI:MGI:2444289|MGI:MGI:95727|MGI:MGI:95728|PANTHER:PTN000456649|ZFIN:ZDB-GENE-030321-1|ZFIN:ZDB-GENE-041111-162	10090	GO_Central	F
UniProtKB	Q0VGT2	Gli2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:16880529		10090	NTNU_SB	F
UniProtKB	Q0VGT2	Gli2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028295	10090	UniProt	F
UniProtKB	Q0VGT2	Gli2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000314	IDA	PMID:16880529		10090	MGI	F
UniProtKB	Q0VGV1	Gli2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028295	10090	UniProt	F
UniProtKB	Q148A0	St18	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029016	10090	UniProt	F
UniProtKB	Q148B2	Meis3	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029016	10090	UniProt	F
UniProtKB	Q14B19	Vax2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	Q14B46	Rtkn2	involved_in	GO:0051092	positive regulation of NF-kappaB transcription factor activity	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8IZC4	10090	UniProt	P
UniProtKB	Q14B70	Hdx	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004394|FB:FBgn0085424|FB:FBgn0086680|MGI:MGI:101893|MGI:MGI:101895|MGI:MGI:101897|MGI:MGI:102524|MGI:MGI:102525|MGI:MGI:97588|PANTHER:PTN000180816|RGD:1359491|RGD:3367|RGD:61946|RGD:619767|RGD:619768|UniProtKB:P14859|UniProtKB:P28069|UniProtKB:Q01851|UniProtKB:Q01860|UniProtKB:Q12837|UniProtKB:Q14863|UniProtKB:Q15319|UniProtKB:Q9UKI9|WB:WBGene00006818	10090	GO_Central	F
UniProtKB	Q14BE5	Foxb2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001766|InterPro:IPR018122|InterPro:IPR030456	10090	InterPro	F
UniProtKB	Q14DI0	Gm49359	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004618|FB:FBgn0267337|MGI:MGI:1338823|MGI:MGI:2442943|MGI:MGI:99159|PANTHER:PTN002354498|UniProtKB:O14978|UniProtKB:O95125|UniProtKB:P17028|UniProtKB:Q16600|UniProtKB:Q9BRR0|UniProtKB:Q9Y5A6	10090	GO_Central	F
UniProtKB	Q18PI6	Cd84	involved_in	GO:0051092	positive regulation of NF-kappaB transcription factor activity	ECO:0000314	IDA	PMID:20628063		10090	UniProt	P
UniProtKB	Q19A41	Klf14	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0000233|MGI:MGI:1277166|MGI:MGI:1306780|MGI:MGI:1333796|MGI:MGI:1333856|MGI:MGI:1338056|MGI:MGI:1342287|MGI:MGI:1342771|MGI:MGI:1354948|MGI:MGI:1927715|MGI:MGI:2153049|MGI:MGI:2153568|MGI:MGI:2181068|MGI:MGI:95295|MGI:MGI:95296|MGI:MGI:98372|MGI:MGI:98968|PANTHER:PTN004619861|RGD:1583765|RGD:2544|RGD:621445|SGD:S000004972|UniProtKB:O14901|UniProtKB:O43474|UniProtKB:O75840|UniProtKB:O95600|UniProtKB:P08047|UniProtKB:P11161|UniProtKB:P18146|UniProtKB:P19544|UniProtKB:Q02086|UniProtKB:Q05215|UniProtKB:Q13118|UniProtKB:Q13887|UniProtKB:Q99612|UniProtKB:Q9UIH9|UniProtKB:Q9Y4X4|UniProtKB:Q9Y5W3|WB:WBGene00012735|ZFIN:ZDB-GENE-011116-1|ZFIN:ZDB-GENE-021115-9|ZFIN:ZDB-GENE-980526-55	10090	GO_Central	F
UniProtKB	Q1A3C9	Bmal2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001067	10090	InterPro	F
UniProtKB	Q1A532	Bmal2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001067	10090	InterPro	F
UniProtKB	Q1H9T6	Zbtb48	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN004702832|UniProtKB:Q9UPG8	10090	GO_Central	F
UniProtKB	Q1LZK3	Jdp2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000837	10090	InterPro	F
UniProtKB	Q1RNF8	Samd11	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:33603070		10090	UniProt	F
UniProtKB	Q1WG82	Zglp1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:32054698		10090	ARUK-UCL	F
UniProtKB	Q1WLP7	Nr5a2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001628	10090	InterPro	F
UniProtKB	Q1WLP7	Nr5a2	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016355	10090	InterPro	F
UniProtKB	Q1WWJ5	Zfp386	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001225435|UniProtKB:P35789|UniProtKB:P52738|UniProtKB:Q86Y25|UniProtKB:Q96RE9	10090	GO_Central	F
UniProtKB	Q2M4H2	Tcf2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00028295	10090	UniProt	F
UniProtKB	Q2M4J9	Foxa2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00028295|InterPro:IPR001766|InterPro:IPR018122|InterPro:IPR030456	10090	UniProt	F
UniProtKB	Q2MDF7	Rhox4g	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:97538|PANTHER:PTN005346119	10090	GO_Central	F
UniProtKB	Q2MDF8	Rhox4f	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:97538|PANTHER:PTN005346119	10090	GO_Central	F
UniProtKB	Q2MDG0	Rhox4d	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:97538|PANTHER:PTN005346119	10090	GO_Central	F
UniProtKB	Q2MDG1	Rhox4c	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:97538|PANTHER:PTN005346119	10090	GO_Central	F
UniProtKB	Q2MHN3	Zfhx2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	Q2MHN3	Zfhx2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000654739|UniProtKB:Q15911	10090	GO_Central	F
UniProtKB	Q2NKH6	Tgif2lx	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	Q2NKI2	Vax1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017970	10090	InterPro	F
UniProtKB	Q2NKI2	Vax1	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1277163|MGI:MGI:1346018|MGI:MGI:95842|PANTHER:PTN001216730	10090	GO_Central	F
UniProtKB	Q2NKI2	Vax1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:15905411		10090	NTNU_SB	F
UniProtKB	Q2NKI2	Vax1	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000315	IMP	PMID:10601035	MGI:MGI:1859863	10090	MGI	F
UniProtKB	Q2PMX6	Dmrtc1b	NOT|enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000268760|PANTHER:PTN000960547	10090	GO_Central	F
UniProtKB	Q2TAX8	Irf2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017431|InterPro:IPR019817	10090	InterPro	F
UniProtKB	Q2TB09	Tal2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040238	10090	InterPro	F
UniProtKB	Q2TL60	Znf667	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000176618|CGD:CAL0000190493|FB:FBgn0001325|FB:FBgn0002573|FB:FBgn0030012|FB:FBgn0037446|MGI:MGI:1920441|MGI:MGI:2682609|PANTHER:PTN002811104|SGD:S000005639|UniProtKB:P56270|UniProtKB:Q66K89|UniProtKB:Q9BU19|WB:WBGene00003909	10090	GO_Central	F
UniProtKB	Q2TVT7	Foxl2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00028295|InterPro:IPR001766|InterPro:IPR018122|InterPro:IPR030456	10090	UniProt	F
UniProtKB	Q2VPD4	Bmal2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0002723|FB:FBgn0261703|FB:FBgn0264075|MGI:MGI:107188|MGI:MGI:1096381|MGI:MGI:88071|PANTHER:PTN000548496|UniProtKB:P27540|UniProtKB:Q8WYA1|UniProtKB:Q9HBZ2	10090	GO_Central	F
UniProtKB	Q2VPD4	Bmal2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8WYA1|ensembl:ENSP00000266503	10090	Ensembl	F
UniProtKB	Q2VPD4	Bmal2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000266	ISO	GO_REF:0000008	UniProtKB:Q8WYA1	10090	MGI	F
UniProtKB	Q2VPD4	Bmal2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000501	IEA	GO_REF:0000120	UniProtKB:Q8WYA1|ensembl:ENSP00000266503|InterPro:IPR001067	10090	UniProt	F
UniProtKB	Q2VPU4	Mlxip	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0017578|MGI:MGI:1927999|PANTHER:PTN002232681|RGD:621101|UniProtKB:P61244|WB:WBGene00003511	10090	GO_Central	F
UniProtKB	Q32M00	Crebl2	enables	GO:0003700	DNA-binding transcription factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004827|InterPro:IPR046347	10090	InterPro	F
UniProtKB	Q32ME6	Npas2	enables	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR047230	10090	InterPro	F
