Gene stable ID,Gene name,NCBI gene (formerly Entrezgene) ID
ENSMUSG00000024992,Pde6c,110855
ENSMUSG00000046269,Usp27x,54651
ENSMUSG00000020846,Rflnb,76566
ENSMUSG00000088477,Gm23082,115486087
ENSMUSG00000033460,Armcx1,78248
ENSMUSG00000022195,6030458C11Rik,77877
ENSMUSG00000096225,Lhx8,16875
ENSMUSG00000056553,Ptprn2,19276
ENSMUSG00000059610,Or2b11,257962
ENSMUSG00000048919,Or2aa1,258421
ENSMUSG00000047171,Helt,234219
ENSMUSG00000060445,Sycp2,320558
ENSMUSG00000022044,Stmn4,56471
ENSMUSG00000017195,Zpbp2,69376
ENSMUSG00000119743,n-R5s211,115487577
ENSMUSG00000049685,Cyp2g1,13108
ENSMUSG00000042699,Dhx9,13211
ENSMUSG00000030088,Aldh1l1,107747
ENSMUSG00000038506,Dcun1d2,102323
ENSMUSG00000109305,Smim38,100040049
ENSMUSG00000031070,Mrgprf,211577
ENSMUSG00000050063,Klk6,19144
ENSMUSG00000047583,Tyw3,209584
ENSMUSG00000050394,Armcx6,278097
ENSMUSG00000005124,Ccn4,22402
ENSMUSG00000051207,Mrgprd,211578
ENSMUSG00000054237,Fra10ac1,70567
ENSMUSG00000049999,Ppp1r3d,228966
ENSMUSG00000074155,Klk5,68668
ENSMUSG00000039556,Ppp1r3f,54646
ENSMUSG00000070476,Fam217b,71532
ENSMUSG00000005547,Cyp2a5,13087
ENSMUSG00000025558,Dock9,105445
ENSMUSG00000039936,Pik3cd,18707
ENSMUSG00000065538,Mir153,387171
ENSMUSG00000021177,Tdp1,104884
ENSMUSG00000039155,Cdh26,381409
ENSMUSG00000027977,Ndst3,83398
ENSMUSG00000051786,Tubgcp6,328580
ENSMUSG00000067242,Lgi1,56839
ENSMUSG00000038497,Tmco3,234076
ENSMUSG00000024096,Ralbp1,19765
ENSMUSG00000021457,Syk,20963
ENSMUSG00000039545,Flicr,78185
ENSMUSG00000020463,Ppp4r3b,104570
ENSMUSG00000006948,Klk4,56640
ENSMUSG00000049047,Armcx3,71703
ENSMUSG00000019975,Ikbip,67454
ENSMUSG00000045404,Kcnk13,217826
ENSMUSG00000027469,Tpx2,72119
ENSMUSG00000030522,Mtmr10,233315
ENSMUSG00000061904,Slc25a3,18674
ENSMUSG00000018796,Acsl1,14081
ENSMUSG00000089296,Gm23205,115488985
ENSMUSG00000052102,Gnpda1,26384
ENSMUSG00000021178,Psmc1,19179
ENSMUSG00000099272,Mir7093,102466805
ENSMUSG00000031309,Rps6ka3,110651
ENSMUSG00000022191,Drosha,14000
ENSMUSG00000042684,Npl,74091
ENSMUSG00000024425,Ndfip1,65113
ENSMUSG00000024098,Twsg1,65960
ENSMUSG00000044026,Slc35g1,240660
ENSMUSG00000118537,Shld3,113002583
ENSMUSG00000021403,Serpinb9b,20706
ENSMUSG00000021179,Nrde2,217827
ENSMUSG00000024998,Plce1,74055
ENSMUSG00000064977,Gm26056,115486860
ENSMUSG00000030268,Bcat1,12035
ENSMUSG00000101337,Dnah7c,100101919
ENSMUSG00000055193,Klk15,317652
ENSMUSG00000051029,Serpinb1b,282663
ENSMUSG00000077167,Gm24119,115487534
ENSMUSG00000038150,Ormdl3,66612
ENSMUSG00000034647,Ankrd12,106585
ENSMUSG00000075033,Nxpe3,385658
ENSMUSG00000020124,Usp15,14479
ENSMUSG00000091867,Cyp2a22,233005
ENSMUSG00000086545,Lrrc3c,192852
ENSMUSG00000020462,Cfap36,216618
ENSMUSG00000021404,Serpinb9c,20707
ENSMUSG00000022604,Cep97,74201
ENSMUSG00000024431,Nr3c1,14815
ENSMUSG00000119510,Gm24701,115486560
ENSMUSG00000041992,Rapgef5,217944
ENSMUSG00000060407,Cyp2a12,13085
ENSMUSG00000025986,Slc39a10,227059
ENSMUSG00000054266,Serpinb9d,20726
ENSMUSG00000033458,Fan1,330554
ENSMUSG00000064224,Gsdma3,450219
ENSMUSG00000062342,Serpinb9e,20710
ENSMUSG00000119894,Gm24456,115489884
ENSMUSG00000090474,Gm9372,668809
ENSMUSG00000044528,Tram1l1,229801
ENSMUSG00000093746,Mir5622,100885834
ENSMUSG00000027470,Mylk2,228785
ENSMUSG00000021712,Trim23,81003
ENSMUSG00000024099,Ndufv2,72900
ENSMUSG00000098876,Mir6350,102466969
ENSMUSG00000027993,Trim2,80890
ENSMUSG00000033436,Armcx2,67416
ENSMUSG00000080517,Gm23109,115487908
ENSMUSG00000038482,Tfdp1,21781
ENSMUSG00000063089,Klk1b8,16624
ENSMUSG00000017211,Gsdma2,76758
ENSMUSG00000033054,Npat,244879
ENSMUSG00000051732,Pabpc2,18459
ENSMUSG00000074676,Foxs1,14239
ENSMUSG00000024487,Yipf5,67180
ENSMUSG00000000305,Cdh4,12561
ENSMUSG00000056763,Cspp1,211660
ENSMUSG00000051401,Kctd16,383348
ENSMUSG00000063133,Klk1b1,16623
ENSMUSG00000039385,Cdh6,12563
ENSMUSG00000032113,Chek1,12649
ENSMUSG00000118315,Gm31019,102633112
ENSMUSG00000030521,Mphosph10,67973
ENSMUSG00000056671,Prelid2,77619
ENSMUSG00000036087,Slain2,75991
ENSMUSG00000119004,Gm23264,115488872
ENSMUSG00000024101,Washc1,68767
ENSMUSG00000017204,Gsdma,57911
ENSMUSG00000073574,Grxcr2,332309
ENSMUSG00000062906,Hdac10,170787
ENSMUSG00000042662,Dusp15,252864
ENSMUSG00000030089,Slc41a3,71699
ENSMUSG00000057719,Sh3rf2,269016
ENSMUSG00000067194,Eif1ax,66235
ENSMUSG00000059042,Klk1b9,13648
ENSMUSG00000017221,Psmd3,22123
ENSMUSG00000038327,Serpinb9f,20709
ENSMUSG00000033429,Mcee,73724
ENSMUSG00000071452,Serpinb9h,544923
ENSMUSG00000021713,Ppwd1,238831
ENSMUSG00000035842,Ddx11,320209
ENSMUSG00000044485,Klk1b11,16613
ENSMUSG00000039117,Taf4,228980
ENSMUSG00000088685,Gm23995,115486298
ENSMUSG00000029219,Slc10a4,231290
ENSMUSG00000098274,Rpl24,68193
ENSMUSG00000038067,Csf3,12985
ENSMUSG00000021175,Cdca7l,217946
ENSMUSG00000041020,Map7d2,78283
ENSMUSG00000053719,Klk1b26,16618
ENSMUSG00000046079,Lrrc8d,231549
ENSMUSG00000021585,Cast,12380
ENSMUSG00000059455,Plac8l1,69401
ENSMUSG00000034312,Iqsec1,232227
ENSMUSG00000032740,Ccdc88a,108686
ENSMUSG00000022601,Zbtb11,271377
ENSMUSG00000024493,Lars1,107045
ENSMUSG00000031449,Atp4b,11945
ENSMUSG00000063177,Klk1b27,16619
ENSMUSG00000030519,Apba2,11784
ENSMUSG00000012114,Med15,94112
ENSMUSG00000031450,Grk1,24013
ENSMUSG00000024999,Noc3l,57753
ENSMUSG00000039108,Lsm14b,241846
ENSMUSG00000001175,Calm1,12313
ENSMUSG00000067058,Rps15a-ps5,100042335
ENSMUSG00000029290,Zfp326,54367
ENSMUSG00000044071,Tafa2,268354
ENSMUSG00000048720,Tbc1d12,209478
ENSMUSG00000038457,Tmem255b,272465
ENSMUSG00000027566,Psma7,26444
ENSMUSG00000088704,Gm25550,115485995
ENSMUSG00000032047,Acat1,110446
ENSMUSG00000020102,Slc16a7,20503
ENSMUSG00000005125,Ndrg1,17988
ENSMUSG00000066516,Klk1b21,16616
ENSMUSG00000025001,Hells,15201
ENSMUSG00000052105,Mtcl1,68617
ENSMUSG00000060177,Klk1b22,13646
ENSMUSG00000031629,Cenpu,71876
ENSMUSG00000039086,Ss18l1,269397
ENSMUSG00000030518,Entrep2,70638
ENSMUSG00000030263,Irag2,16970
ENSMUSG00000113362,Gm40557,105245048
ENSMUSG00000021068,Nin,18080
ENSMUSG00000024491,Rbm27,225432
ENSMUSG00000032343,Impg1,63859
ENSMUSG00000119467,Gm25672,115490328
ENSMUSG00000038780,Smurf1,75788
ENSMUSG00000039069,Mtg2,52856
ENSMUSG00000070520,Nsmce3,66647
ENSMUSG00000044150,Bclaf3,382252
ENSMUSG00000038968,Klk1b16,16615
ENSMUSG00000020105,Lrig3,320398
ENSMUSG00000063713,Klk1b24,16617
ENSMUSG00000066515,Klk1b3,18050
ENSMUSG00000074673,Ttll9,74711
ENSMUSG00000066513,Klk1b4,18048
ENSMUSG00000098580,Mir7023,102465983
ENSMUSG00000028910,Mecr,26922
ENSMUSG00000036198,Arhgap36,75404
ENSMUSG00000032673,Prorsd1,67939
ENSMUSG00000066512,Klk1b5,16622
ENSMUSG00000025002,Cyp2c55,72082
ENSMUSG00000063903,Klk1,16612
ENSMUSG00000019961,Tmpo,21917
ENSMUSG00000067231,Cyp2c65,72303
ENSMUSG00000020758,Itgb4,192897
ENSMUSG00000049511,Htr1b,15551
ENSMUSG00000031451,Gas6,14456
ENSMUSG00000043289,Mei4,75033
ENSMUSG00000067229,Cyp2c66,69888
ENSMUSG00000027971,Ndst4,64580
ENSMUSG00000108622,Gm36864,102640913
ENSMUSG00000003053,Cyp2c29,13095
ENSMUSG00000015709,Arnt2,11864
ENSMUSG00000048827,Pkd1l3,244646
ENSMUSG00000028911,Srsf4,57317
ENSMUSG00000024497,Pou4f3,18998
ENSMUSG00000024105,Themis3,74556
ENSMUSG00000032116,Stt3a,16430
ENSMUSG00000071764,Or11q2,236784
ENSMUSG00000067971,Or5o1,236785
ENSMUSG00000024498,Tcerg1,56070
ENSMUSG00000033278,Ptprm,19274
ENSMUSG00000015112,Slc25a13,50799
ENSMUSG00000039521,Foxp3,20371
ENSMUSG00000032854,Ugt8a,22239
ENSMUSG00000032808,Cyp2c38,13097
ENSMUSG00000098822,Mir7039,102465629
ENSMUSG00000034384,Barhl2,104382
ENSMUSG00000041842,Fhdc1,229474
ENSMUSG00000022610,Mapk12,29857
ENSMUSG00000071533,Pcnp,76302
ENSMUSG00000070720,Tmem200b,623230
ENSMUSG00000025003,Cyp2c39,13098
ENSMUSG00000044700,Tmem201,230917
ENSMUSG00000070733,Fryl,72313
ENSMUSG00000062624,Cyp2c67,545288
ENSMUSG00000051616,C230029F24Rik,442837
ENSMUSG00000046561,Arsj,271970
ENSMUSG00000025370,Cdh9,12565
ENSMUSG00000074882,Cyp2c68,433247
ENSMUSG00000100816,Gm28321,102633780
ENSMUSG00000042671,Rgs8,67792
ENSMUSG00000074513,Arfip1,99889
ENSMUSG00000025004,Cyp2c40,13099
ENSMUSG00000044763,Trmt10c,52575
ENSMUSG00000064994,Gm22422,115486004
ENSMUSG00000026657,Frmd4a,209630
ENSMUSG00000022750,Klhl22,224023
ENSMUSG00000119685,Gm24713,115488585
ENSMUSG00000053137,Mapk11,19094
ENSMUSG00000028199,Cryz,12972
ENSMUSG00000028982,Slc25a33,70556
ENSMUSG00000092008,Cyp2c69,100043108
ENSMUSG00000056737,Capg,12332
ENSMUSG00000012017,Scarf2,224024
ENSMUSG00000013846,St3gal1,20442
ENSMUSG00000039911,Spsb1,74646
ENSMUSG00000042248,Cyp2c37,13096
ENSMUSG00000093508,Mir5709,100885844
ENSMUSG00000073375,Lrrc30,240131
ENSMUSG00000098756,Mir378d,102465224
ENSMUSG00000032796,Lama1,16772
ENSMUSG00000089550,Gm24179,115485759
ENSMUSG00000025436,Atp23,68876
ENSMUSG00000067225,Cyp2c54,404195
ENSMUSG00000028980,H6pd,100198
ENSMUSG00000077415,Gm23748,115485706
ENSMUSG00000042195,Slc35f2,72022
ENSMUSG00000078429,Ctdsp2,52468
ENSMUSG00000054827,Cyp2c50,107141
ENSMUSG00000090236,Car15,80733
ENSMUSG00000022321,Cdh10,320873
ENSMUSG00000089066,Gm22836,115487258
ENSMUSG00000042045,Sln,66402
ENSMUSG00000065493,Mir34a,723848
ENSMUSG00000047875,Gpr157,269604
ENSMUSG00000026109,Tmeff2,56363
ENSMUSG00000032251,Irak1bp1,65099
ENSMUSG00000119308,Gm25790,115486786
ENSMUSG00000097789,Ctxnd1,100039239
ENSMUSG00000065430,Mir26a-2,723962
ENSMUSG00000072837,Mir546,723882
ENSMUSG00000088407,Gm25884,115487508
ENSMUSG00000028976,Slc2a5,56485
ENSMUSG00000025432,Avil,11567
ENSMUSG00000030630,Fah,14085
ENSMUSG00000074345,Tnfaip8l3,244882
ENSMUSG00000052917,Senp7,66315
ENSMUSG00000032274,Cyp19a1,13075
ENSMUSG00000026475,Rgs16,19734
ENSMUSG00000024043,Arhgap28,268970
ENSMUSG00000060613,Cyp2c70,226105
ENSMUSG00000062064,Slc2a7,435818
ENSMUSG00000038770,Kpna7,381686
ENSMUSG00000046167,Gldn,235379
ENSMUSG00000045954,Cavin2,20324
ENSMUSG00000039137,Whrn,73750
ENSMUSG00000030516,Tjp1,21872
ENSMUSG00000066800,Rnasel,24014
ENSMUSG00000089320,Gm25976,115485993
ENSMUSG00000022335,Zfat,380993
ENSMUSG00000055044,Pdlim1,54132
ENSMUSG00000032253,Phip,83946
ENSMUSG00000029754,Dlx6,13396
ENSMUSG00000042816,Gpr151,240239
ENSMUSG00000025006,Sorbs1,20411
ENSMUSG00000024500,Ppp2r2b,72930
ENSMUSG00000067851,Arfgef1,211673
ENSMUSG00000061707,Gm4871,231885
ENSMUSG00000043541,Dnai7,320662
ENSMUSG00000029620,1700018F24Rik,69396
ENSMUSG00000019988,Nedd1,17997
ENSMUSG00000043410,Hfm1,330149
ENSMUSG00000102805,Gm37240,99889
ENSMUSG00000047819,Tigd4,403175
ENSMUSG00000056498,Tmem154,320782
ENSMUSG00000031729,Ist1,71955
ENSMUSG00000036606,Plxnb2,140570
ENSMUSG00000003166,Dgcr2,13356
ENSMUSG00000078161,Erich3,209601
ENSMUSG00000031452,1700029H14Rik,66501
ENSMUSG00000119082,Gm22264,115488976
ENSMUSG00000088412,Gm24241,115487536
ENSMUSG00000039954,Stk32a,269019
ENSMUSG00000040521,Tsfm,66399
ENSMUSG00000031143,Ccdc22,54638
ENSMUSG00000062762,Ei24,13663
ENSMUSG00000037270,Bltp1,229227
ENSMUSG00000038608,Dock10,210293
ENSMUSG00000029152,Ociad1,68095
ENSMUSG00000038332,Sesn1,140742
ENSMUSG00000095407,Tmem200c,622645
ENSMUSG00000118855,Gm23186,115488874
ENSMUSG00000031111,Igsf1,209268
ENSMUSG00000030629,Zfand6,65098
ENSMUSG00000069729,Arid1b,239985
ENSMUSG00000024501,Dpysl3,22240
ENSMUSG00000030091,Nup210,54563
ENSMUSG00000031728,Zfp821,75871
ENSMUSG00000045875,Adra1a,11549
ENSMUSG00000080115,Eef1akmt3,100504608
ENSMUSG00000006732,Mettl1,17299
ENSMUSG00000021962,Dcp1a,75901
ENSMUSG00000031453,Rasa3,19414
ENSMUSG00000006724,Cyp27b1,13115
ENSMUSG00000065476,Mir30b,387226
ENSMUSG00000040452,Cdh12,215654
ENSMUSG00000041566,Tssk1,22114
ENSMUSG00000045521,Tssk2,22115
ENSMUSG00000035270,Impg2,224224
ENSMUSG00000038225,Primpol,408022
ENSMUSG00000040502,Marchf9,216438
ENSMUSG00000106328,Mir7118,102465672
ENSMUSG00000065437,Mir30d,387228
ENSMUSG00000047565,Acot10,64833
ENSMUSG00000089258,Gm25711,115485994
ENSMUSG00000119259,Gm25987,115488587
ENSMUSG00000119035,Gm25101,115488581
ENSMUSG00000004945,Tmem242,70544
ENSMUSG00000071324,Armc2,213402
ENSMUSG00000015377,Dennd6b,69440
ENSMUSG00000097891,Gm3650,100042074
ENSMUSG00000041765,Ubac2,68889
ENSMUSG00000043424,Eif3j2,100042807
ENSMUSG00000032118,Fez1,235180
ENSMUSG00000024502,Jakmip2,76217
ENSMUSG00000101959,Ldhal6b,106557
ENSMUSG00000034265,Zdhhc14,224454
ENSMUSG00000051329,Nup160,59015
ENSMUSG00000050350,Gpr18,110168
ENSMUSG00000051212,Gpr183,321019
ENSMUSG00000024503,Spink1,20730
ENSMUSG00000071229,Timm8a2,223262
ENSMUSG00000021957,Tkt,21881
ENSMUSG00000038791,Scgb3a2,117158
ENSMUSG00000002365,Snx9,66616
ENSMUSG00000045411,2410002F23Rik,668661
ENSMUSG00000003527,Ess2,27886
ENSMUSG00000071858,Gm94,225443
ENSMUSG00000055561,Spink5,72432
ENSMUSG00000024044,Epb41l3,13823
ENSMUSG00000048756,Foxo3,56484
ENSMUSG00000115935,4930573C08Rik,100504454
ENSMUSG00000098663,Mir6958,102465578
ENSMUSG00000116167,4930504C09Rik,75076
ENSMUSG00000066456,Hmgn3,94353
ENSMUSG00000077502,Gm24232,115485985
ENSMUSG00000080689,Gm23987,115488565
ENSMUSG00000029755,Dlx5,13395
ENSMUSG00000040420,Cdh18,320865
ENSMUSG00000021460,Auh,11992
ENSMUSG00000056281,Or11n2,257978
ENSMUSG00000069895,Atxn1l,52335
ENSMUSG00000093156,Mir3076,100526475
ENSMUSG00000025544,Tm9sf2,68059
ENSMUSG00000050504,Or5bh3,258385
ENSMUSG00000006728,Cdk4,12567
ENSMUSG00000022738,Gsc2,195333
ENSMUSG00000119917,Gm22288,115489273
ENSMUSG00000048173,Or1aa2,258289
ENSMUSG00000033530,Ttc7b,104718
ENSMUSG00000090336,Cfap97d2,403185
ENSMUSG00000040370,Etfrf1,67636
ENSMUSG00000031112,Stk26,70415
ENSMUSG00000029283,Cdc7,12545
ENSMUSG00000031628,Casp3,12367
ENSMUSG00000003528,Slc25a1,13358
ENSMUSG00000056698,Elmod3,232089
ENSMUSG00000051050,Spink14,433178
ENSMUSG00000021927,Hnrnpa1l2-ps2,545091
ENSMUSG00000024472,Dcp2,70640
ENSMUSG00000036131,Frmd7,385354
ENSMUSG00000027472,Pdrg1,68559
ENSMUSG00000059280,Vpreb1b,22363
ENSMUSG00000119610,Gm24656,115485983
ENSMUSG00000087760,Gm23980,115488561
ENSMUSG00000038416,Cdc16,69957
ENSMUSG00000003531,Dgcr6,13353
ENSMUSG00000064675,Gm22810,115488554
ENSMUSG00000006736,Tspan31,67125
ENSMUSG00000036800,Fam135b,70363
ENSMUSG00000090121,Abhd12b,100504285
ENSMUSG00000050029,Rap2c,72065
ENSMUSG00000025545,Clybl,69634
ENSMUSG00000032258,Lca5,75782
ENSMUSG00000038302,Afg1l,215951
ENSMUSG00000071856,Mcc,328949
ENSMUSG00000036109,Mbnl3,171170
ENSMUSG00000119874,Gm25464,115488389
ENSMUSG00000041703,Zic5,65100
ENSMUSG00000042631,Xkr7,228787
ENSMUSG00000075826,Gm23691,115489672
ENSMUSG00000061524,Zic2,22772
ENSMUSG00000033943,Mga,29808
ENSMUSG00000018581,Dnah11,13411
ENSMUSG00000039105,Atp6v1g1,66290
ENSMUSG00000020459,Mtif2,76784
ENSMUSG00000022053,Ebf2,13592
ENSMUSG00000003526,Prodh,19125
ENSMUSG00000088895,Gm22519,115486001
ENSMUSG00000056749,Nfil3,18030
ENSMUSG00000028972,Car6,12353
ENSMUSG00000036561,Ppp6r2,71474
ENSMUSG00000021714,Cenpk,60411
ENSMUSG00000034245,Hdac11,232232
ENSMUSG00000034653,Ythdc2,240255
ENSMUSG00000038398,Upf3a,67031
ENSMUSG00000020015,Cdk17,237459
ENSMUSG00000041268,Dmxl2,235380
ENSMUSG00000045917,Tmem268,230279
ENSMUSG00000062184,Hs6st2,50786
ENSMUSG00000057116,Semp2l2a,231201
ENSMUSG00000047710,Champ1,101994
ENSMUSG00000040990,Sh3kbp1,58194
ENSMUSG00000065817,Gm24698,115485642
ENSMUSG00000031458,Coprs,66423
ENSMUSG00000119757,Gm24448,115490101
ENSMUSG00000084782,Tex53,670833
ENSMUSG00000058935,Tex48,75524
ENSMUSG00000031627,Irf2,16363
ENSMUSG00000033949,Trim36,28105
ENSMUSG00000051124,Gimap9,317758
ENSMUSG00000041650,Pcca,110821
ENSMUSG00000077504,Gm24234,115490019
ENSMUSG00000045763,Basp1,70350
ENSMUSG00000070460,Or5ae2,258410
ENSMUSG00000063524,Eno1,13806
ENSMUSG00000030265,Kras,16653
ENSMUSG00000021587,Pcsk1,18548
ENSMUSG00000017210,Med24,23989
ENSMUSG00000079022,Col22a1,69700
ENSMUSG00000080352,Gm26247,115486841
ENSMUSG00000118729,Snord88c,100217434
ENSMUSG00000116179,Or5ae1,258411
ENSMUSG00000029153,Ociad2,433904
ENSMUSG00000089214,Mir1931,100316689
ENSMUSG00000019804,Snx3,54198
ENSMUSG00000024477,Pggt1b,225467
ENSMUSG00000080683,Gm23991,115486842
ENSMUSG00000066372,Vmn2r65,100009609
ENSMUSG00000042501,Cpa6,329093
ENSMUSG00000012777,Acp4,100503991
ENSMUSG00000008398,Elk3,13713
ENSMUSG00000043811,Rtn4r,65079
ENSMUSG00000099293,Mir6366,102465189
ENSMUSG00000090777,Ccdc188,102638083
ENSMUSG00000071855,Ccdc112,240261
ENSMUSG00000054435,Gimap4,107526
ENSMUSG00000087376,Gm15517,628854
ENSMUSG00000098679,Mir7688,102465791
ENSMUSG00000060166,Zdhhc8,27801
ENSMUSG00000019803,Nr2e1,21907
ENSMUSG00000094950,Vmn2r66,233437
ENSMUSG00000029287,Tgfbr3,21814
ENSMUSG00000028362,Tnfsf8,21949
ENSMUSG00000119312,Gm25253,115487592
ENSMUSG00000031731,Ap1g1,11765
ENSMUSG00000042641,Rgsl1,240816
ENSMUSG00000021069,Pygl,110095
ENSMUSG00000033319,Fem1c,240263
ENSMUSG00000076236,Mir682,751556
ENSMUSG00000001542,Ell2,192657
ENSMUSG00000033022,Cdo1,12583
ENSMUSG00000039852,Rere,68703
ENSMUSG00000035258,Abi3bp,320712
ENSMUSG00000004473,Clec11a,20256
ENSMUSG00000032905,Atg12,67526
ENSMUSG00000095664,Vmn2r67,620672
ENSMUSG00000090237,Gm16308,105245973
ENSMUSG00000024480,Ap3s1,11777
ENSMUSG00000025422,Agap2,216439
ENSMUSG00000119376,Gm23217,115488579
ENSMUSG00000118695,Gm24390,115488548
ENSMUSG00000036760,Kcnk9,223604
ENSMUSG00000054966,Lmntd1,74071
ENSMUSG00000041625,Ggact,223267
ENSMUSG00000022272,Myo10,17909
ENSMUSG00000096861,Vmn2r68,620697
ENSMUSG00000085298,F730035M05Rik,414124
ENSMUSG00000029154,Cwh43,231293
ENSMUSG00000119573,Gm23529,115485884
ENSMUSG00000091006,Vmn2r69,330581
ENSMUSG00000046518,Ferd3l,114712
ENSMUSG00000021478,Drd1,13488
ENSMUSG00000035799,Twist1,22160
ENSMUSG00000041594,Tmtc4,70551
ENSMUSG00000025323,Sp4,20688
ENSMUSG00000021591,Glrx,93692
ENSMUSG00000024481,Lvrn,74574
ENSMUSG00000026107,Nabp1,109019
ENSMUSG00000047867,Gimap6,231931
ENSMUSG00000021474,Sfxn1,14057
ENSMUSG00000075701,Selenos,109815
ENSMUSG00000028364,Tnc,21923
ENSMUSG00000119869,Gm25577,115488097
ENSMUSG00000048562,Sp8,320145
ENSMUSG00000119886,Gm23610,115488968
ENSMUSG00000073568,Arl14epl,381142
ENSMUSG00000067338,Tuba3b,22147
ENSMUSG00000034987,Hrh2,15466
ENSMUSG00000072791,Abcb5,77706
ENSMUSG00000042705,Commd10,69456
ENSMUSG00000043931,Gimap7,231932
ENSMUSG00000046169,Adamts6,108154
ENSMUSG00000026837,Col5a1,12831
ENSMUSG00000030259,Rassf8,71323
ENSMUSG00000032640,Chsy1,269941
ENSMUSG00000070458,Vmn2r73,620928
ENSMUSG00000032261,Sh3bgrl2,212531
ENSMUSG00000015889,Lta4h,16993
ENSMUSG00000051674,Dcun1d4,100737
ENSMUSG00000090019,Gimap1,16205
ENSMUSG00000025321,Itgb8,320910
ENSMUSG00000035934,Pknox2,208076
ENSMUSG00000038738,Shank1,243961
ENSMUSG00000043505,Gimap5,317757
ENSMUSG00000041845,Rhod,11854
ENSMUSG00000030256,Bhlhe41,79362
ENSMUSG00000020460,Rps27a,78294
ENSMUSG00000038280,Ostm1,14628
ENSMUSG00000021180,Rps6ka5,73086
ENSMUSG00000049303,Syt12,171180
ENSMUSG00000038365,Fbxo25,66822
ENSMUSG00000059040,Eno1b,13806
ENSMUSG00000059040,Eno1b,433182
ENSMUSG00000039264,Gimap3,83408
ENSMUSG00000088169,Gm22059,115487912
ENSMUSG00000020766,Galk1,14635
ENSMUSG00000064080,Fbln2,14115
ENSMUSG00000042041,2010003K11Rik,69861
ENSMUSG00000024505,Dtwd2,68857
ENSMUSG00000025007,Aldh18a1,56454
ENSMUSG00000040462,Os9,216440
ENSMUSG00000066797,Zfp648,100503355
ENSMUSG00000038173,Enpp6,320981
ENSMUSG00000048960,Prex2,109294
ENSMUSG00000021589,Rhobtb3,73296
ENSMUSG00000037416,Dmxl1,240283
ENSMUSG00000020461,Clhc1,73324
ENSMUSG00000070170,Gm24163,115488272
ENSMUSG00000025867,Cplx2,12890
ENSMUSG00000027474,Ccm2l,228788
ENSMUSG00000077655,Gm23319,115485906
ENSMUSG00000067206,Lrrc66,231296
ENSMUSG00000022270,Retreg1,66270
ENSMUSG00000025872,Thoc3,73666
ENSMUSG00000050052,Tdrp,72148
ENSMUSG00000027719,Adad1,21744
ENSMUSG00000100155,Gm2109,100039222
ENSMUSG00000029156,Sgcb,24051
ENSMUSG00000046460,Sh2d7,244885
ENSMUSG00000021590,Spata9,75571
ENSMUSG00000020017,Hal,15109
ENSMUSG00000016559,H3f3b,15081
ENSMUSG00000039449,Prpf18,67229
ENSMUSG00000051978,Erich1,234086
ENSMUSG00000022054,Nefm,18040
ENSMUSG00000037493,Cib2,56506
ENSMUSG00000075552,Cyp3a41b,100041375
ENSMUSG00000090774,Vmn2r74,546980
ENSMUSG00000021715,Cwc27,67285
ENSMUSG00000038143,Stox2,71069
ENSMUSG00000032262,Elovl4,83603
ENSMUSG00000022055,Nefl,18039
ENSMUSG00000008028,1700008O03Rik,69349
ENSMUSG00000075551,Cyp3a41a,53973
ENSMUSG00000032121,Tmem218,66279
ENSMUSG00000027720,Il2,16183
ENSMUSG00000021948,Prkcd,18753
ENSMUSG00000015133,Lrrk1,233328
ENSMUSG00000058756,Thra,21833
ENSMUSG00000008200,Fnbp4,55935
ENSMUSG00000064572,Gm25801,115488106
ENSMUSG00000032279,Idh3a,67834
ENSMUSG00000041886,Macc1,238455
ENSMUSG00000054417,Cyp3a44,337924
ENSMUSG00000028086,Fbxw7,50754
ENSMUSG00000077318,Gm24173,115487671
ENSMUSG00000021716,Srek1ip1,67288
ENSMUSG00000067158,Col4a4,12829
ENSMUSG00000068794,Col28a1,213945
ENSMUSG00000024507,Hsd17b4,15488
ENSMUSG00000056035,Cyp3a11,13112
ENSMUSG00000015890,Amdhd1,71761
ENSMUSG00000042655,Shisal2b,77803
ENSMUSG00000048004,Tmem196,217951
ENSMUSG00000043183,Simc1,319719
ENSMUSG00000006731,B4galnt1,14421
ENSMUSG00000077214,Gm23950,115486278
ENSMUSG00000028370,Pappa,18491
ENSMUSG00000029276,Glmn,170823
ENSMUSG00000021185,Dglucy,217830
ENSMUSG00000098719,Mir7212,102465698
ENSMUSG00000052253,Zfp622,52521
ENSMUSG00000092710,Gm22857,115485638
ENSMUSG00000047495,Dlgap2,244310
ENSMUSG00000030255,Sspn,16651
ENSMUSG00000020889,Nr1d1,217166
ENSMUSG00000022269,Marchf11,211147
ENSMUSG00000035420,Fam170a,225497
ENSMUSG00000021719,Rgs7bp,52882
ENSMUSG00000043190,Rfesd,218341
ENSMUSG00000043556,Fbxl7,448987
ENSMUSG00000040441,Slc26a10,216441
ENSMUSG00000048875,Pudp,67365
ENSMUSG00000030093,Wnt7a,22421
ENSMUSG00000025008,Tctn3,67590
ENSMUSG00000073565,Prr16,71373
ENSMUSG00000088191,Gm23903,115485987
ENSMUSG00000022265,Ank,11732
ENSMUSG00000119809,Gm25739,115488971
ENSMUSG00000077317,Gm25785,115488946
ENSMUSG00000026835,Fcnb,14134
ENSMUSG00000017288,Vps53,68299
